Author	Id	Content	Created_at	Edited_at	Mentions
conjugate	725263359108317204	**5) Refusing to answer who they think are sus?  It seems like such anti-town activity it's crazy to me.  I was actually blown away when this is the answer I got to the question "who do you think could possibly be a werewolf right now?** |newline|  |newline| Maybe this strategy makes no sense as village and as a new player i just didnt come to that conclusion yet but i understand i can't use that excuse for ANY move i make with which someone disagrees, so here is the basis for it: if for example... i say "i think ravenshard and mikael are wolves", and by chance it is correct, won't you be joyfully plotting to eat me alive during night phase to eliminate dangerous opinions? this was my line of thinking behind not spilling all my (mostly unbased on anything at that point) hunches, but I guess I can do that now if it will make you less worried:	2020-06-24 08:17:39.553000	None	
conjugate	725263458764849173	- mikael, for asking peddler to reveal themselves to him after saying peddler should be careful not to reveal themselves (or maybe he is just making a 5d chess move as a peddler but that seems a bit of a stretch) |newline| - raven, for the mob gathering "we have a frontrunner" statement (but maybe i overreacted a bit just because it was directed at me), and for (purposefully or not) showing extremely bad odds for random jail to work - at this point proven random was not confirmed banned, so maybe he was just worried he will have to use it if it becomes a concensus and he gets chancellor |newline| - very weak hunches for jerry and donkey for selecting their sac/gov at random before it was disallowed.	2020-06-24 08:18:03.313000	None	
conjugate	725263474988417066	thats it!	2020-06-24 08:18:07.181000	None	
conjugate	725263477610119170	:D	2020-06-24 08:18:07.806000	None	
mikaelsson	725271845997248563	> - mikael, for asking peddler to reveal themselves to him after saying peddler should be careful not to reveal themselves (or maybe he is just making a 5d chess move as a peddler but that seems a bit of a stretch) |newline| >  |newline| <@!173497654561603584>	2020-06-24 08:51:22.985000	None	,conjugate#3677
mikaelsson	725272349787553794	fyi I was "peddler" last game and I stretched very far to try and look I wasnt. (However, that partly made us loose the game since the WWs already knew I was the "peddler" so I was only hiding the info from my fellow villagers..)	2020-06-24 08:53:23.098000	None	
conjugate	725272909790052382	im less worried about that remark if it was based on past traumas	2020-06-24 08:55:36.613000	None	
conjugate	725272966354698240	was not aware of that	2020-06-24 08:55:50.099000	None	
Jerry	725276478576656454	Changed my votes due to Bluey's comments about provable randomness	2020-06-24 09:09:47.478000	None	
Jerry	725276565604139079	Re-voted pqr for governor because we need a governor in the same way we need a sacrifice and the deadline is coming up soon	2020-06-24 09:10:08.227000	None	
Jerry	725276675125805137	Went for unprovable randomness for sacrifice choice and got Caetra again	2020-06-24 09:10:34.339000	None	
conjugate	725276864414875708	can you try to explain a bit why choosing sacrifice at random is a good thing as villager?	2020-06-24 09:11:19.469000	None	
Jerry	725276945046306838	The werewolves know who the werewolves are and the villagers don't know who the villagers are	2020-06-24 09:11:38.693000	None	
conjugate	725276993037402202	doesn't seem particularly worse than just going off your guesses, but for a WW it allows to not reveal info that can later be read by village if u get caught	2020-06-24 09:11:50.135000	None	
Jerry	725277003024039967	Imo we are more likely to sacc a werewolf D1 if we choose randomly	2020-06-24 09:11:52.516000	None	
conjugate	725277190727663656	i can see what u mean if we all decided together to stick with the random result, but if it's only u doing it	2020-06-24 09:12:37.268000	None	
Jerry	725277209295585321	I don't remember any game where the voting record on D1 was ever particularly useful	2020-06-24 09:12:41.695000	None	
Jerry	725277306490323024	There's still time for people to be convinced	2020-06-24 09:13:04.868000	None	
Jerry	725277376895778816	If a very compelling reason to not choose randomly arises then I will change	2020-06-24 09:13:21.654000	None	
Jerry	725277416536145931	But I doubt it will	2020-06-24 09:13:31.105000	None	
mikaelsson	725277628579184651	by itself it might be hard to get any useful info on votingpatterns d1, but when we have a few confirmed villagers and WWs there might be some clues when we look back	2020-06-24 09:14:21.660000	None	
Jerry	725277799983874108	I think the chance of there being useful clues is lower than the increased chance of hitting a ww	2020-06-24 09:15:02.526000	None	
mikaelsson	725277931022319678	but, for it to matter the votes has to be done with the purpose of actually put pressure and threat of sacing the player	2020-06-24 09:15:33.768000	None	
Jerry	725278159418818611	If you are worried about losing information, it seems like everyone else has been acting non-randomly so you still get information from them. Everyone that chooses to follow the random choice is still expressing a preference since the werewolves know whether the target is on their team	2020-06-24 09:16:28.222000	None	
Jerry	725278232726732830	No-one has made a pressure-exerting vote yet	2020-06-24 09:16:45.700000	None	
mikaelsson	725278528840663102	hmm.. I think we were argumenting about two different things at the same time	2020-06-24 09:17:56.299000	None	
mikaelsson	725278874325483520	Im not against that the first vote is random ( I mean, since its d1 all votes is almost random if noone slips up badly).	2020-06-24 09:19:18.669000	None	
mikaelsson	725279433883123732	I could be wrong here, but I dont think it matters if the vote is random or not if the person making it dont expect the player he voted for will get any pressure on him and eventually be at risk of a sac	2020-06-24 09:21:32.078000	None	
mikaelsson	725279800834392114	The game I played as a WW I actually "started" a vote-train against a fellow WW just because I knew no one would hammer the first person getting pressured	2020-06-24 09:22:59.566000	None	
Jerry	725279891280494632	I think I agree - the main point of any votes right now is to point out potential wagon targets	2020-06-24 09:23:21.130000	None	
Jerry	725280150685483019	And atm the focus could go in any one of a number of directions	2020-06-24 09:24:22.977000	None	
Jerry	725280252015935560	Or even none of them	2020-06-24 09:24:47.136000	None	
mikaelsson	725280430734966855	yes, and since it seems to be the meta to wait until deadline for a sac, the wagons doesnt mean that much the first 44 hours of d1 imo	2020-06-24 09:25:29.746000	None	
Jerry	725280565984493578	I think the more we talk about "applying pressure" and stuff like this, it actually weakens the effect of someone being at -1, -2 etc	2020-06-24 09:26:01.992000	None	
mikaelsson	725280754837487737	yes I agree. Thats why I keep talking about sacing before deadline.	2020-06-24 09:26:47.018000	None	
Jerry	725280916444020737	I guess in this game with barely any PR roles, "applying pressure" just means trying to get someone to talk a lot so that other players can get reads on them	2020-06-24 09:27:25.548000	None	
mikaelsson	725280933808177250	If we sacrifice someone unexpectedly it might not be the best for the town right now	2020-06-24 09:27:29.688000	None	
mikaelsson	725281815417323580	but in the long term it will benefit the the wagons i think	2020-06-24 09:30:59.880000	None	
mikaelsson	725282132548911188	by unexpectedlly I mean that we actually sacrifice someone that we have a wagon on before deadline	2020-06-24 09:32:15.490000	None	
mikaelsson	725282326669426748	...and for meta reasons I would say that person should be someone who fails to defend themselves while being at L-1	2020-06-24 09:33:01.772000	None	
Jerry	725282404582948884	Lol I like that meta reason	2020-06-24 09:33:20.348000	None	
Jerry	725282761807757362	Yeah sounds plausible if we're unexpected with the timing	2020-06-24 09:34:45.517000	None	
Jerry	725282815398117377	Just have to be careful not to give the werewolves leeway to swing votes that way	2020-06-24 09:34:58.294000	None	
mikaelsson	725283267787489330	I understand the critics about putting to much pressure on people could get our PRs to reveal themselves too early, but in this game when we dont have many PRs thats not much of a problem	2020-06-24 09:36:46.152000	None	
mikaelsson	725283606905356378	to be fair, I think Ive tried to have this discussion every game so some people are prob tired of listening to me going on about it	2020-06-24 09:38:07.004000	None	
Jerry	725284015170388029	Revealing peddler would be pretty bad but that's 1 in 16	2020-06-24 09:39:44.342000	None	
mikaelsson	725284035592585256	If I talk about wagons and putting pressure on people early no one takes it seriously.   And if I talk about trying to sacrifice someone early people dont want to vote cuz they dont want to sacrifice prematurely	2020-06-24 09:39:49.211000	None	
mikaelsson	725284477940662318	or the peddler sends a heirloom to a WW and plays as he is hidden and the WWs just play along to use it in their favor..............................	2020-06-24 09:41:34.675000	None	
Jerry	725284588145868870	That would never happen mikaelsson I don't know what you are talking about xD	2020-06-24 09:42:00.950000	None	
mikaelsson	725284644852858952	Only a bad player would do that 😛	2020-06-24 09:42:14.470000	None	
Jerry	725284818673467444	Has anyone done the peddler maths on the best day to reveal yet?	2020-06-24 09:42:55.912000	None	
Jerry	725284906980081685	Basically what is the largest number of people you can give heirlooms to without dying, them dying or giving the werewolves an heirloom	2020-06-24 09:43:16.966000	None	
Jerry	725284986420199486	I guess calling it a "day to reveal" is inaccurate	2020-06-24 09:43:35.906000	None	
Jerry	725285050580598785	More like when to use the information aggressively	2020-06-24 09:43:51.203000	None	
Jerry	725285072311418912	Or when to stop sending out heirlooms	2020-06-24 09:43:56.384000	None	
Jerry	725285150447108186	Maybe giving the werewolves an heirloom isn't the end of the world	2020-06-24 09:44:15.013000	None	
mikaelsson	725285250598699042	yeah i wonder about the discussion whether sening heirloom every night is one we should have	2020-06-24 09:44:38.891000	None	
Jerry	725285261503889429	As long as the peddler information doesn't die with the peddler	2020-06-24 09:44:41.491000	None	
mikaelsson	725285307058094111	or if thats something for the peddler to figure out himself	2020-06-24 09:44:52.352000	None	
mikaelsson	725285377207959562	peddler has no info	2020-06-24 09:45:09.077000	None	
